code|name|vocabulary
L03AB17|sampeginterferon beta-1a|ATC
L03AB60|peginterferon alfa-2b, combinations|ATC
L03AB61|peginterferon alfa-2a, combinations|ATC
L03AC01|aldesleukin; parenteral|ATC
L03AC02|oprelvekin; parenteral|ATC
L03AC03|nogapendekin alfa and inbakicept; intravesical|ATC
L03AX01|lentinan; oral, parenteral|ATC
L03AX02|roquinimex|ATC
L03AX03|BCG vaccine; intravesical|ATC
L03AX04|pegademase|ATC
L03AX05|pidotimod; oral|ATC
L03AX07|poly I:C|ATC
L03AX08|poly ICLC|ATC
L03AX09|thymopentin|ATC
L03AX10|immunocyanin; intravesical|ATC
L03AX11|tasonermin; parenteral|ATC
L03AX12|melanoma vaccine|ATC
L03AX13|glatiramer acetate; parenteral|ATC
L03AX14|histamine dihydrochloride; parenteral|ATC
L03AX15|mifamurtide; parenteral|ATC
L03AX16|plerixafor; parenteral|ATC
L03AX17|sipuleucel-T|ATC
L03AX18|cridanimod|ATC
L03AX19|dasiprotimut-T|ATC
L03AX21|elapegademase|ATC
L03AX22|leniolisib|ATC
L03AX23|motixafortide|ATC
L03AX24|mavorixafor|ATC
L03AX25|thymalfasin|ATC
L04AA01|[U] ciclosporin|ATC
L04AA02|[U] muromonab-CD3|ATC
L04AA03|antilymphocyte immunoglobulin (horse); parenteral|ATC
L04AA04|antithymocyte immunoglobulin (rabbit); parenteral|ATC
L04AA05|[U] tacrolimus|ATC
L04AA06|mycophenolic acid; oral, parenteral|ATC
L04AA08|[U] daclizumab|ATC
L04AA09|[U] basiliximab|ATC
L04AA10|[U] sirolimus; oral|ATC
L04AA11|[U] etanercept|ATC
L04AA12|[U] infliximab|ATC
L04AA13|[U] leflunomide|ATC
L04AA14|[U] anakinra|ATC
L04AA15|alefacept|ATC
L04AA16|[U] afelimomab|ATC
L04AA17|[U] adalimumab|ATC
L04AA18|[U] everolimus|ATC
L04AA19|gusperimus|ATC
L04AA21|[U] efalizumab|ATC
L04AA22|abetimus|ATC
L04AA23|[U] natalizumab|ATC
L04AA24|abatacept; parenteral|ATC
L04AA25|[U] eculizumab|ATC
L04AA26|[U] belimumab|ATC
L04AA27|[U] fingolimod|ATC
L04AA28|belatacept; parenteral|ATC
L04AA29|[U] tofacitinib|ATC
L04AA31|[U] teriflunomide|ATC
L04AA32|apremilast; oral|ATC
L04AA33|[U] vedolizumab|ATC
L04AA34|[U] alemtuzumab|ATC
L04AA35|[U] begelomab|ATC
L04AA36|[U] ocrelizumab|ATC
L04AA37|[U] baricitinib; oral|ATC
L04AA38|[U] ozanimod|ATC
L04AA39|[U] emapalumab|ATC
L04AA40|cladribine; oral|ATC
L04AA41|imlifidase; parenteral|ATC
L04AA42|[U] siponimod|ATC
L04AA43|[U] ravulizumab|ATC
L04AA44|[U] upadacitinib|ATC
L04AA45|[U] filgotinib|ATC
L04AA46|[U] itacitinib|ATC
L04AA47|[U] inebilizumab|ATC
L04AA48|belumosudil|ATC
L04AA49|[U] peficitinib|ATC
L04AA50|[U] ponesimod|ATC
L04AA51|[U] anifrolumab|ATC
L04AA52|[U] ofatumumab|ATC
L04AA53|[U] teprotumumab|ATC
L04AA54|[U] pegcetacoplan|ATC
L04AA55|[U] sutimlimab|ATC
L04AA56|[U] deucravacitinib|ATC
L04AA57|[U] ublituximab|ATC
L04AA58|[U] efgartigimod alfa|ATC
L04AA59|[U] avacopan|ATC
L04AA60|remibrutinib|ATC
L04AA61|nerandomilast|ATC
L04AA62|tolebrutinib|ATC
L04AB01|etanercept; parenteral|ATC
L04AB02|infliximab; parenteral|ATC
L04AB03|afelimomab|ATC
L04AB04|adalimumab; parenteral|ATC
L04AB05|certolizumab pegol; parenteral|ATC
L04AB06|golimumab; parenteral|ATC
L04AB07|opinercept; parenteral|ATC
L04AC01|daclizumab; parenteral|ATC
L04AC02|basiliximab; parenteral|ATC
L04AC03|anakinra; parenteral|ATC
L04AC04|rilonacept; parenteral|ATC
L04AC05|ustekinumab; parenteral|ATC
L04AC06|[U] mepolizumab|ATC
L04AC07|tocilizumab; parenteral|ATC
L04AC08|canakinumab; parenteral|ATC
L04AC09|briakinumab|ATC
L04AC10|secukinumab; parenteral|ATC
L04AC11|siltuximab; parenteral|ATC
L04AC12|brodalumab; parenteral|ATC
L04AC13|ixekizumab; parenteral|ATC
L04AC14|sarilumab; parenteral|ATC
L04AC15|sirukumab|ATC
L04AC16|guselkumab; parenteral|ATC
L04AC17|tildrakizumab; parenteral|ATC
L04AC18|risankizumab; parenteral|ATC
L04AC19|satralizumab; parenteral|ATC
L04AC20|netakimab|ATC
L04AC21|bimekizumab; parenteral|ATC
L04AC22|spesolimab; parenteral|ATC
L04AC23|olokizumab|ATC
L04AC24|mirikizumab; parenteral|ATC
L04AC25|levilimab|ATC
L04AC26|goflikicept|ATC
L04AC27|cendakimab|ATC
L04AD01|ciclosporin; oral, parenteral|ATC
L04AD02|tacrolimus; oral, parenteral|ATC
L04AD03|voclosporin; oral|ATC
L04AE01|fingolimod; oral|ATC
L04AE02|ozanimod; oral|ATC
L04AE03|siponimod; oral|ATC
L04AE04|ponesimod; oral|ATC
L04AE05|etrasimod; oral|ATC
L04AF01|tofacitinib; oral|ATC
L04AF02|baricitinib; oral|ATC
L04AF03|upadacitinib; oral|ATC
L04AF04|filgotinib; oral|ATC
L04AF05|itacitinib|ATC
L04AF06|peficitinib|ATC
L04AF07|deucravacitinib; oral|ATC
L04AF08|ritlecitinib; oral|ATC
L04AF09|deuruxolitinib|ATC
L04AG01|muromonab-CD3; parenteral|ATC
L04AG02|efalizumab; parenteral|ATC
L04AG03|natalizumab; parenteral|ATC
L04AG04|belimumab; parenteral|ATC
L04AG05|vedolizumab; parenteral|ATC
L04AG06|alemtuzumab; parenteral|ATC
L04AG07|begelomab|ATC
L04AG08|ocrelizumab; parenteral|ATC
L04AG09|emapalumab|ATC
L04AG10|inebilizumab|ATC
L04AG11|anifrolumab; parenteral|ATC
L04AG12|ofatumumab; parenteral|ATC
L04AG13|teprotumumab|ATC
L04AG14|ublituximab|ATC
L04AG15|divozilimab|ATC
L04AG16|[U] rozanolixizumab|ATC
L04AG17|seniprutug|ATC
L04AG18|sibeprenlimab|ATC
L04AG19|axatilimab|ATC
L04AH01|sirolimus; oral|ATC
L04AH02|everolimus; oral|ATC
L04AJ01|eculizumab; parenteral|ATC
L04AJ02|ravulizumab; parenteral|ATC
L04AJ03|pegcetacoplan; parenteral|ATC
L04AJ04|sutimlimab; parenteral|ATC
L04AJ05|avacopan; oral|ATC
L04AJ06|zilucoplan|ATC
L04AJ07|crovalimab; parenteral|ATC
L04AJ08|iptacopan|ATC
L04AJ09|danicopan|ATC
L04AJ10|vilobelimab|ATC
L04AJ11|pozelimab|ATC
L04AK01|leflunomide; oral|ATC
L04AK02|teriflunomide; oral|ATC
L04AL01|efgartigimod alfa|ATC
L04AL02|rozanolixizumab|ATC
L04AL03|nipocalimab|ATC
L04AX01|azathioprine; oral, parenteral|ATC
L04AX02|thalidomide; oral|ATC
L04AX03|methotrexate; oral, parenteral|ATC
L04AX04|lenalidomide; oral|ATC
L04AX05|pirfenidone; oral|ATC
L04AX06|pomalidomide; oral|ATC
L04AX07|dimethyl fumarate; oral|ATC
L04AX08|darvadstrocel|ATC
L04AX09|diroximel fumarate; oral|ATC
L04AX10|tegomil fumarate|ATC
L04AX11|monomethyl fumarate|ATC
M01AA01|phenylbutazone; oral, parenteral, rectal|ATC
M01AA02|mofebutazone; oral, parenteral|ATC
M01AA03|oxyphenbutazone; oral, rectal|ATC
M01AA05|clofezone; oral, rectal|ATC
M01AA06|kebuzone|ATC
M01AB01|indometacin; oral, parenteral, rectal|ATC
M01AB02|sulindac; oral, parenteral, rectal|ATC
M01AB03|tolmetin; oral, rectal|ATC
M01AB04|zomepirac; oral|ATC
M01AB05|diclofenac; oral, parenteral, rectal|ATC
M01AB06|alclofenac; oral, rectal|ATC
M01AB07|bumadizone; oral|ATC
M01AB08|etodolac; oral|ATC
M01AB09|lonazolac; oral|ATC
M01AB10|fentiazac|ATC
M01AB11|acemetacin; oral|ATC
M01AB12|difenpiramide|ATC
M01AB13|oxametacin|ATC
M01AB14|proglumetacin|ATC
M01AB15|ketorolac; oral, parenteral|ATC
M01AB16|aceclofenac; oral|ATC
M01AB17|bufexamac|ATC
M01AB51|indometacin, combinations; oral, rectal|ATC
M01AB55|diclofenac, combinations; oral|ATC
M01AC01|piroxicam; oral, parenteral, rectal|ATC
M01AC02|tenoxicam; oral, parenteral, rectal|ATC
M01AC04|droxicam|ATC
M01AC05|lornoxicam; oral, parenteral, rectal|ATC
M01AC06|meloxicam; oral, parenteral, rectal|ATC
M01AC56|meloxicam, combinations|ATC
M01AE01|ibuprofen; oral, parenteral, rectal|ATC
M01AE02|naproxen; oral, rectal|ATC
M01AE03|ketoprofen; oral, parenteral, rectal|ATC
M01AE04|fenoprofen; oral|ATC
M01AE05|fenbufen; oral|ATC
M01AE06|benoxaprofen|ATC
M01AE07|suprofen; oral|ATC
M01AE08|pirprofen; oral|ATC
M01AE09|flurbiprofen; oral, rectal|ATC
M01AE10|indoprofen|ATC
M01AE11|tiaprofenic acid; oral, rectal|ATC
M01AE12|oxaprozin; oral|ATC
M01AE13|ibuproxam|ATC
M01AE14|dexibuprofen; oral|ATC
M01AE15|flunoxaprofen|ATC
M01AE16|alminoprofen|ATC
M01AE17|dexketoprofen; oral, parenteral|ATC
M01AE18|naproxcinod|ATC
M01AE19|loxoprofen|ATC
M01AE20|pelubiprofen; oral|ATC
M01AE51|ibuprofen, combinations|ATC
M01AE52|naproxen and esomeprazole; oral|ATC
M01AE53|ketoprofen, combinations|ATC
M01AE56|naproxen and misoprostol|ATC
M01AE57|naproxen and diphenhydramine|ATC
M01AG01|mefenamic acid; oral|ATC
M01AG02|tolfenamic acid; oral, rectal|ATC
M01AG03|flufenamic acid; oral|ATC
M01AG04|meclofenamic acid|ATC
M01AH01|celecoxib; oral|ATC
M01AH02|rofecoxib; oral|ATC
M01AH03|valdecoxib; oral|ATC
M01AH04|parecoxib; parenteral|ATC
M01AH05|etoricoxib; oral|ATC
M01AH06|lumiracoxib; oral|ATC
M01AH07|polmacoxib|ATC
M01AX01|nabumetone; oral|ATC
M01AX02|niflumic acid; oral|ATC
M01AX04|azapropazone; oral|ATC
M01AX05|glucosamine; oral|ATC
M01AX07|benzydamine; oral, rectal|ATC
M01AX12|glucosaminoglycan polysulfate; parenteral|ATC
M01AX13|proquazone; oral, rectal|ATC
M01AX14|orgotein|ATC
M01AX17|nimesulide; oral|ATC
M01AX18|feprazone|ATC
M01AX21|diacerein|ATC
M01AX22|morniflumate|ATC
M01AX23|tenidap|ATC
M01AX24|oxaceprol|ATC
M01AX25|chondroitin sulfate|ATC
M01AX26|avocado and soyabean oil, unsaponifiables|ATC
M01AX68|feprazone, combinations|ATC
M01BA01|phenylbutazone and corticosteroids|ATC
M01BA02|dipyrocetyl and corticosteroids|ATC
M01BA03|acetylsalicylic acid and corticosteroids|ATC
M01CA03|oxycinchophen; oral|ATC
M01CB01|sodium aurothiomalate; parenteral|ATC
M01CB02|sodium aurotiosulfate; parenteral|ATC
M01CB03|auranofin; oral|ATC
M01CB04|aurothioglucose; parenteral|ATC
M01CB05|aurotioprol|ATC
M01CC01|penicillamine; oral|ATC
M01CC02|bucillamine|ATC
M02AA01|phenylbutazone; ointment|ATC
M02AA02|mofebutazone; ointment|ATC
M02AA03|clofezone; ointment|ATC
M02AA04|oxyphenbutazone; ointment|ATC
M02AA05|benzydamine; ointment|ATC
M02AA06|etofenamate; ointment|ATC
M02AA07|piroxicam; ointment|ATC
M02AA08|felbinac; ointment|ATC
M02AA09|bufexamac; ointment|ATC
M02AA10|ketoprofen; ointment|ATC
M02AA11|bendazac; ointment|ATC
M02AA12|naproxen; ointment|ATC
M02AA13|ibuprofen; ointment|ATC
M02AA14|fentiazac; ointment|ATC
M02AA15|diclofenac; ointment|ATC
M02AA16|feprazone; ointment|ATC
M02AA17|niflumic acid; ointment|ATC
M02AA18|meclofenamic acid; ointment|ATC
M02AA19|flurbiprofen; ointment|ATC
M02AA21|tolmetin; ointment|ATC
M02AA22|suxibuzone; ointment|ATC
M02AA23|indometacin; ointment|ATC
M02AA24|nifenazone; ointment|ATC
M02AA25|aceclofenac; ointment|ATC
M02AA26|nimesulide; ointment|ATC
M02AA27|dexketoprofen; ointment|ATC
M02AA28|piketoprofen; ointment|ATC
M02AA29|esflurbiprofen; ointment|ATC
M02AA31|loxoprofen; ointment|ATC
M02AB01|capsaicin|ATC
M02AB02|zucapsaicin|ATC
M02AX02|tolazoline; ointment|ATC
M02AX03|dimethyl sulfoxide; ointment|ATC
M02AX05|idrocilamide; ointment|ATC
M02AX06|tolperisone; ointment|ATC
M02AX10|other topical products for joint and muscular pain - various; ointment|ATC
M03AA01|alcuronium|ATC
M03AA02|tubocurarine|ATC
M03AA04|dimethyltubocurarine|ATC
M03AB01|suxamethonium|ATC
M03AC01|pancuronium|ATC
M03AC02|gallamine|ATC
M03AC03|vecuronium|ATC
M03AC04|atracurium|ATC
M03AC05|hexafluronium|ATC
M03AC06|pipecuronium bromide|ATC
M03AC07|doxacurium chloride|ATC
M03AC08|fazadinium bromide|ATC
M03AC09|rocuronium bromide|ATC
M03AC10|mivacurium chloride|ATC
M03AC11|cisatracurium|ATC
M03AX01|botulinum toxin|ATC
M03BA01|phenprobamate; oral|ATC
M03BA02|carisoprodol; oral|ATC
M03BA03|methocarbamol; oral, parenteral|ATC
M03BA04|styramate; oral|ATC
M03BA05|febarbamate; oral|ATC
M03BA51|phenprobamate, combinations excl. psycholeptics|ATC
M03BA52|carisoprodol, combinations excl. psycholeptics|ATC
M03BA53|methocarbamol, combinations excl. psycholeptics|ATC
M03BA71|phenprobamate, combinations with psycholeptics|ATC
M03BA72|carisoprodol, combinations with psycholeptics|ATC
M03BA73|methocarbamol, combinations with psycholeptics|ATC
M03BB02|chlormezanone; oral|ATC
M03BB03|chlorzoxazone; oral|ATC
M03BB52|chlormezanone, combinations excl. psycholeptics|ATC
M03BB53|chlorzoxazone, combinations excl. psycholeptics|ATC
M03BB72|chlormezanone, combinations with psycholeptics|ATC
M03BB73|chlorzoxazone, combinations with psycholeptics|ATC
M03BC01|orphenadrine (citrate); oral, parenteral|ATC
M03BC51|orphenadrine, combinations|ATC
M03BX01|baclofen; oral, parenteral|ATC
M03BX02|tizanidine; oral|ATC
M03BX03|pridinol; oral|ATC
M03BX04|tolperisone; oral|ATC
M03BX05|thiocolchicoside|ATC
M03BX06|mephenesin|ATC
M03BX07|tetrazepam|ATC
M03BX08|cyclobenzaprine|ATC
M03BX09|eperisone; oral|ATC
M03BX30|fenyramidol; oral|ATC
M03BX53|pridinol, combinations|ATC
M03BX55|thiocolchicoside, combinations|ATC
M03CA01|dantrolene; oral|ATC
M04AA01|allopurinol; oral, parenteral|ATC
M04AA02|tisopurine|ATC
M04AA03|febuxostat; oral|ATC
M04AA51|allopurinol, combinations|ATC
M04AB01|probenecid; oral|ATC
M04AB02|sulfinpyrazone; oral|ATC
M04AB03|benzbromarone; oral|ATC
M04AB04|isobromindione|ATC
M04AB05|lesinurad; oral|ATC
M04AB06|dotinurad|ATC
M04AC01|colchicine; oral, parenteral|ATC
M04AC02|cinchophen; oral|ATC
M04AC51|colchicine and probenecid|ATC
M04AX01|urate oxidase|ATC
M04AX02|pegloticase; parenteral|ATC
M05BA01|etidronic acid; oral, parenteral|ATC
M05BA02|clodronic acid; oral, parenteral|ATC
M05BA03|pamidronic acid; parenteral|ATC
M05BA04|alendronic acid; oral|ATC
M05BA05|tiludronic acid; oral|ATC
M05BA06|ibandronic acid; oral, parenteral|ATC
M05BA07|risedronic acid; oral|ATC
M05BA08|zoledronic acid; parenteral|ATC
M05BB01|etidronic acid and calcium, sequential; oral|ATC
M05BB02|risedronic acid and calcium, sequential|ATC
M05BB03|alendronic acid and colecalciferol; oral|ATC
M05BB04|risedronic acid, calcium and colecalciferol, sequential; oral|ATC
M05BB05|alendronic acid, calcium and colecalciferol, sequential; oral|ATC
M05BB06|alendronic acid and alfacalcidol, sequential; oral|ATC
M05BB07|risedronic acid and colecalciferol|ATC
M05BB08|zoledronic acid, calcium and colecalciferol, sequential|ATC
M05BB09|ibandronic acid and colecalciferol|ATC
M05BC01|dibotermin alfa|ATC
M05BC02|eptotermin alfa|ATC
M05BX01|ipriflavone|ATC
M05BX02|aluminium chlorohydrate|ATC
M05BX03|strontium ranelate; oral|ATC
M05BX04|denosumab; parenteral|ATC
M05BX05|burosumab; parenteral|ATC
M05BX06|romosozumab; parenteral|ATC
M05BX07|vosoritide|ATC
M05BX08|menatetrenone|ATC
M05BX53|strontium ranelate and colecalciferol|ATC
M09AA01|hydroquinine; oral|ATC
M09AA72|quinine, combinations with psycholeptics|ATC
M09AB01|chymopapain|ATC
M09AB02|collagenase clostridium histolyticum; parenteral|ATC
M09AB03|bromelains|ATC
M09AB52|trypsin, combinations|ATC
M09AX01|hyaluronic acid; parenteral|ATC
M09AX02|chondrocytes, autologous|ATC
M09AX03|ataluren; oral|ATC
M09AX04|drisapersen|ATC
M09AX05|aceneuramic acid|ATC
M09AX06|eteplirsen|ATC
M09AX07|nusinersen; parenteral|ATC
M09AX08|golodirsen|ATC
M09AX09|onasemnogene abeparvovec|ATC
M09AX10|risdiplam; oral|ATC
M09AX11|palovarotene|ATC
M09AX12|viltolarsen|ATC
M09AX13|casimersen|ATC
M09AX14|givinostat|ATC
M09AX15|delandistrogene moxeparvovec|ATC
M09AX16|apitegromab|ATC
N01AA01|diethyl ether; inhalant|ATC
N01AA02|vinyl ether; inhalant|ATC
N01AB01|halothane; inhalant|ATC
N01AB02|chloroform; inhalant|ATC
N01AB03|[U] methoxyflurane; inhalant|ATC
N01AB04|enflurane; inhalant|ATC
N01AB05|trichloroethylene; inhalant|ATC
N01AB06|isoflurane; inhalant|ATC
N01AB07|desflurane; inhalant|ATC
N01AB08|sevoflurane; inhalant|ATC
N01AF01|methohexital|ATC
N01AF02|hexobarbital|ATC
N01AF03|thiopental|ATC
N01AG01|narcobarbital|ATC
N01AH01|fentanyl|ATC
N01AH02|alfentanil|ATC
N01AH03|sufentanil|ATC
N01AH04|phenoperidine|ATC
N01AH05|anileridine|ATC
N01AH06|remifentanil|ATC
N01AH51|fentanyl, combinations|ATC
N01AX01|[U] droperidol|ATC
N01AX03|ketamine|ATC
N01AX04|propanidid|ATC
N01AX05|alfaxalone|ATC
N01AX07|etomidate|ATC
N01AX10|propofol|ATC
N01AX11|sodium oxybate|ATC
N01AX13|nitrous oxide|ATC
N01AX14|esketamine|ATC
N01AX15|xenon|ATC
N01AX63|nitrous oxide, combinations|ATC
N01BA01|metabutethamine|ATC
N01BA02|procaine|ATC
N01BA03|tetracaine|ATC
N01BA04|chloroprocaine|ATC
N01BA05|benzocaine|ATC
N01BA52|procaine, combinations|ATC
N01BA53|tetracaine, combinations|ATC
N01BB01|bupivacaine|ATC
N01BB02|lidocaine|ATC
N01BB03|mepivacaine|ATC
N01BB04|prilocaine|ATC
N01BB05|butanilicaine|ATC
N01BB06|cinchocaine|ATC
N01BB07|etidocaine|ATC
N01BB08|articaine|ATC
N01BB09|ropivacaine|ATC
N01BB10|levobupivacaine|ATC
N01BB20|amides - combinations|ATC
N01BB51|bupivacaine, combinations|ATC
N01BB52|lidocaine, combinations|ATC
N01BB53|mepivacaine, combinations|ATC
N01BB54|prilocaine, combinations|ATC
N01BB57|etidocaine, combinations|ATC
N01BB58|articaine, combinations|ATC
N01BB59|bupivacaine and meloxicam|ATC
N01BC01|cocaine|ATC
N01BX01|ethyl chloride|ATC
N01BX02|dyclonine|ATC
N01BX03|phenol|ATC
N01BX04|capsaicin|ATC
N02AA01|morphine; oral, parenteral, rectal|ATC
N02AA02|opium|ATC
N02AA03|hydromorphone; oral, parenteral, rectal|ATC
N02AA04|nicomorphine; oral, parenteral, rectal|ATC
N02AA05|oxycodone; oral, parenteral|ATC
N02AA08|dihydrocodeine; oral|ATC
N02AA09|[U] diamorphine|ATC
N02AA10|papaveretum|ATC
N02AA11|oxymorphone|ATC
N02AA51|morphine, combinations|ATC
N02AA53|hydromorphone and naloxone|ATC
N02AA55|oxycodone and naloxone; oral|ATC
N02AA56|oxycodone and naltrexone|ATC
N02AA58|dihydrocodeine, combinations|ATC
N02AA59|codeine, combinations excl. psycholeptics|ATC
N02AA79|codeine, combinations with psycholeptics|ATC
N02AB01|ketobemidone; oral, parenteral|ATC
N02AB02|pethidine; oral, parenteral, rectal|ATC
N02AB03|fentanyl; nasal, sublingual, transdermal|ATC
N02AB52|pethidine, combinations excl. psycholeptics|ATC
N02AB72|pethidine, combinations with psycholeptics|ATC
N02AC01|dextromoramide; oral, parenteral, rectal|ATC
N02AC03|piritramide; parenteral|ATC
N02AC04|dextropropoxyphene; oral|ATC
N02AC05|bezitramide; oral|ATC
N02AC52|methadone, combinations excl. psycholeptics|ATC
N02AC54|dextropropoxyphene, combinations excl. psycholeptics|ATC
N02AC74|dextropropoxyphene, combinations with psycholeptics|ATC
N02AD01|pentazocine; oral, parenteral|ATC
N02AD02|phenazocine; parenteral|ATC
N02AD51|pentazocine and naloxone|ATC
N02AE01|buprenorphine; parenteral, sublingual, transdermal|ATC
N02AF01|butorphanol; parenteral|ATC
N02AF02|nalbuphine; parenteral|ATC
N02AG01|morphine and antispasmodics|ATC
N02AG02|ketobemidone and antispasmodics|ATC
N02AG03|pethidine and antispasmodics|ATC
N02AG04|hydromorphone and antispasmodics|ATC
N02AJ01|dihydrocodeine and paracetamol|ATC
N02AJ02|dihydrocodeine and acetylsalicylic acid|ATC
N02AJ03|dihydrocodeine and other non-opioid analgesics|ATC
N02AJ06|codeine and paracetamol|ATC
N02AJ07|codeine and acetylsalicylic acid|ATC
N02AJ08|codeine and ibuprofen|ATC
N02AJ09|codeine and other non-opioid analgesics|ATC
N02AJ13|tramadol and paracetamol|ATC
N02AJ14|tramadol and dexketoprofen|ATC
N02AJ15|tramadol and other non-opioid analgesics|ATC
N02AJ16|tramadol and celecoxib|ATC
N02AJ17|oxycodone and paracetamol|ATC
N02AJ18|oxycodone and acetylsalicylic acid|ATC
N02AJ19|oxycodone and ibuprofen|ATC
N02AJ22|hydrocodone and paracetamol|ATC
N02AJ23|hydrocodone and ibuprofen|ATC
N02AX01|tilidine; oral, parenteral|ATC
N02AX02|tramadol; oral, parenteral, rectal|ATC
N02AX03|dezocine|ATC
N02AX05|meptazinol; oral, parenteral|ATC
N02AX06|tapentadol; oral|ATC
N02AX07|oliceridine|ATC
N02AX51|tilidine and naloxone|ATC
N02AX52|[U] tramadol and paracetamol|ATC
N02BA01|acetylsalicylic acid; oral, parenteral, rectal|ATC
N02BA02|aloxiprin; oral|ATC
N02BA03|choline salicylate; oral|ATC
N02BA04|sodium salicylate; oral|ATC
N02BA05|salicylamide; oral|ATC
N02BA06|salsalate; oral|ATC
N02BA07|ethenzamide; oral|ATC
N02BA08|morpholine salicylate|ATC
N02BA09|dipyrocetyl; oral|ATC
N02BA10|benorilate; oral|ATC
N02BA11|diflunisal; oral|ATC
N02BA12|potassium salicylate; oral|ATC
N02BA14|guacetisal|ATC
N02BA15|carbasalate calcium; oral|ATC
N02BA16|imidazole salicylate|ATC
N02BA51|acetylsalicylic acid, combinations excl. psycholeptics|ATC
N02BA55|salicylamide, combinations excl. psycholeptics|ATC
N02BA57|ethenzamide, combinations excl. psycholeptics|ATC
N02BA59|dipyrocetyl, combinations excl. psycholeptics|ATC
N02BA65|carbasalate calcium combinations excl. psycholeptics|ATC
N02BA67|magnesium salicylate, combinations excl. psycholeptics|ATC
N02BA71|acetylsalicylic acid, combinations with psycholeptics|ATC
N02BA75|salicylamide, combinations with psycholeptics|ATC
N02BA77|ethenzamide, combinations with psycholeptics|ATC
N02BA79|dipyrocetyl, combinations with psycholeptics|ATC
N02BB01|phenazone; oral|ATC
N02BB02|metamizole sodium; oral, parenteral, rectal|ATC
N02BB03|aminophenazone; rectal|ATC
N02BB04|propyphenazone; rectal|ATC
N02BB05|nifenazone|ATC
N02BB51|phenazone, combinations excl. psycholeptics; oral|ATC
N02BB52|metamizole sodium, combinations excl. psycholeptics|ATC
N02BB53|aminophenazone, combinations excl. psycholeptics|ATC
N02BB54|propyphenazone, combinations excl. psycholeptics; oral|ATC
N02BB71|phenazone, combinations with psycholeptics|ATC
N02BB72|metamizole sodium, combinations with psycholeptics|ATC
N02BB73|aminophenazone, combinations with psycholeptics|ATC
N02BB74|propyphenazone, combinations with psycholeptics|ATC
N02BE01|paracetamol; oral, parenteral, rectal|ATC
N02BE03|phenacetin; oral|ATC
N02BE04|bucetin|ATC
N02BE05|propacetamol; parenteral|ATC
N02BE51|paracetamol, combinations excl. psycholeptics|ATC
N02BE53|phenacetin, combinations excl. psycholeptics|ATC
N02BE54|bucetin, combinations excl. psycholeptics|ATC
N02BE71|paracetamol, combinations with psycholeptics|ATC
N02BE73|phenacetin, combinations with psycholeptics|ATC
N02BE74|bucetin, combinations with psycholeptics|ATC
N02BF01|gabapentin; oral|ATC
N02BF02|pregabalin; oral|ATC
N02BF03|mirogabalin; oral|ATC
N02BG02|rimazolium; oral|ATC
N02BG03|glafenine; oral|ATC
N02BG04|floctafenine; oral|ATC
N02BG05|viminol|ATC
N02BG06|nefopam|ATC
N02BG07|flupirtine; oral|ATC
N02BG08|ziconotide; parenteral|ATC
N02BG09|methoxyflurane|ATC
N02BG10|cannabinoids|ATC
N02BG11|[U] mirogabalin|ATC
N02BG12|tanezumab|ATC
N02CA01|dihydroergotamine; nasal, oral, parenteral|ATC
N02CA02|ergotamine; inhalant, oral, parenteral, rectal, sublingual|ATC
N02CA04|methysergide; oral|ATC
N02CA07|lisuride|ATC
N02CA51|dihydroergotamine, combinations|ATC
N02CA52|ergotamine, combinations excl. psycholeptics; oral|ATC
N02CA72|ergotamine, combinations with psycholeptics; oral|ATC
N02CB01|flumedroxone; oral|ATC
N02CC01|sumatriptan; nasal, oral, parenteral, rectal|ATC
N02CC02|naratriptan; oral|ATC
N02CC03|zolmitriptan; nasal, oral|ATC
N02CC04|rizatriptan; oral|ATC
N02CC05|almotriptan; oral|ATC
N02CC06|eletriptan; oral|ATC
N02CC07|frovatriptan; oral|ATC
N02CC08|lasmiditan; oral|ATC
N02CC51|sumatriptan and naproxen|ATC
N02CD01|erenumab; parenteral|ATC
N02CD02|galcanezumab; parenteral|ATC
N02CD03|fremanezumab; parenteral|ATC
N02CD04|ubrogepant|ATC
N02CD05|eptinezumab; parenteral|ATC
N02CD06|rimegepant; oral|ATC
N02CD07|atogepant; oral|ATC
N02CD08|zavegepant|ATC
N02CX01|pizotifen; oral|ATC
N02CX02|clonidine; oral|ATC
N02CX03|iprazochrome; oral|ATC
N02CX05|dimetotiazine|ATC
N02CX06|oxetorone|ATC
N02CX07|[U] erenumab|ATC
N02CX08|[U] galcanezumab|ATC
N03AA01|methylphenobarbital; oral|ATC
N03AA02|phenobarbital; oral, parenteral|ATC
N03AA03|primidone; oral|ATC
N03AA04|barbexaclone|ATC
N03AA30|metharbital; oral|ATC
N03AB01|ethotoin; oral|ATC
N03AB02|phenytoin; oral, parenteral|ATC
N03AB03|amino(diphenylhydantoin) valeric acid; oral|ATC
